dise_orpha_id	dise_name	link_status	link_type	gene_name	hgnc_id	symbol	entrez_id
79299	Hyperinsulinism due to glucokinase deficiency	Assessed	Disease-causing germline mutation(s) in	glucokinase	4195	GCK	2645
99885	Permanent neonatal diabetes mellitus	Assessed	Disease-causing germline mutation(s) in	glucokinase	4195	GCK	2645
552	MODY	Assessed	Disease-causing germline mutation(s) in	Kruppel like factor 11	11811	KLF11	8462
552	MODY	Assessed	Disease-causing germline mutation(s) in	neuronal differentiation 1	7762	NEUROD1	4760
552	MODY	Assessed	Disease-causing germline mutation(s) in	insulin	6081	INS	3630
99885	Permanent neonatal diabetes mellitus	Assessed	Disease-causing germline mutation(s) in	insulin	6081	INS	3630
552	MODY	Assessed	Disease-causing germline mutation(s) in	paired box 4	8618	PAX4	5078
552	MODY	Assessed	Disease-causing germline mutation(s) in	BLK proto-oncogene, Src family tyrosine kinase	1057	BLK	640
552	MODY	Assessed	Disease-causing germline mutation(s) (loss of function) in	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1	24035	APPL1	26060
443236	Orthostatic intolerance due to NET deficiency	Assessed	Disease-causing germline mutation(s) (loss of function) in	solute carrier family 6 member 2	11048	SLC6A2	6530
443087	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	Assessed	Disease-causing germline mutation(s) (loss of function) in	aldo-keto reductase family 1 member C2	385	AKR1C2	1646
443087	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	Assessed	Modifying germline mutation in	aldo-keto reductase family 1 member C4	387	AKR1C4	1109
443167	NUT midline carcinoma	Assessed	Part of a fusion gene in	NUT midline carcinoma family member 1	29919	NUTM1	256646
443167	NUT midline carcinoma	Assessed	Part of a fusion gene in	bromodomain containing 4	13575	BRD4	23476
130	Brugada syndrome	Assessed	Disease-causing germline mutation(s) in	calcium voltage-gated channel subunit alpha1 C	1390	CACNA1C	775
65283	Timothy syndrome	Assessed	Disease-causing germline mutation(s) (gain of function) in	calcium voltage-gated channel subunit alpha1 C	1390	CACNA1C	775
130	Brugada syndrome	Assessed	Disease-causing germline mutation(s) in	calcium voltage-gated channel auxiliary subunit beta 2	1402	CACNB2	783
130	Brugada syndrome	Not yet assessed	Candidate gene tested in	potassium voltage-gated channel subfamily E regulatory subunit 5	6241	KCNE5	23630
86818	Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome	Not yet assessed	Role in the phenotype of	potassium voltage-gated channel subfamily E regulatory subunit 5	6241	KCNE5	23630
130	Brugada syndrome	Not yet assessed	Candidate gene tested in	A-kinase anchoring protein 9	379	AKAP9	10142
101016	Romano-Ward syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	A-kinase anchoring protein 9	379	AKAP9	10142
130	Brugada syndrome	Assessed	Disease-causing germline mutation(s) in	glycerol-3-phosphate dehydrogenase 1-like	28956	GPD1L	23171
130	Brugada syndrome	Assessed	Disease-causing germline mutation(s) in	sodium voltage-gated channel beta subunit 3	20665	SCN3B	55800
334	Familial atrial fibrillation	Assessed	Disease-causing germline mutation(s) (loss of function) in	sodium voltage-gated channel beta subunit 3	20665	SCN3B	55800
130	Brugada syndrome	Assessed	Major susceptibility factor in	calcium voltage-gated channel auxiliary subunit alpha2delta 1	1399	CACNA2D1	781
51083	Familial short QT syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	calcium voltage-gated channel auxiliary subunit alpha2delta 1	1399	CACNA2D1	781
130	Brugada syndrome	Assessed	Disease-causing germline mutation(s) (gain of function) in	potassium voltage-gated channel subfamily D member 3	6239	KCND3	3752
98772	Spinocerebellar ataxia type 19/22	Assessed	Disease-causing germline mutation(s) in	potassium voltage-gated channel subfamily D member 3	6239	KCND3	3752
130	Brugada syndrome	Assessed	Disease-causing germline mutation(s) in	sarcolemma associated protein	16643	SLMAP	7871
130	Brugada syndrome	Not yet assessed	Candidate gene tested in	RAN guanine nucleotide release factor	17679	RANGRF	29098
277	Severe combined immunodeficiency due to adenosine deaminase deficiency	Assessed	Disease-causing germline mutation(s) in	adenosine deaminase	186	ADA	100
39041	Omenn syndrome	Assessed	Disease-causing germline mutation(s) in	adenosine deaminase	186	ADA	100
443811	PGM3-CDG	Assessed	Disease-causing germline mutation(s) in	phosphoglucomutase 3	8907	PGM3	5238
443950	Charcot-Marie-Tooth disease type 2T	Assessed	Disease-causing germline mutation(s) (loss of function) in	membrane metalloendopeptidase	7154	MME	4311
443988	Ventriculomegaly-cystic kidney disease	Assessed	Disease-causing germline mutation(s) in	crumbs 2, cell polarity complex component	18688	CRB2	286204
93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	Assessed	Disease-causing germline mutation(s) (loss of function) in	crumbs 2, cell polarity complex component	18688	CRB2	286204
444092	Autoimmune interstitial lung disease-arthritis syndrome	Assessed	Disease-causing germline mutation(s) in	coatomer protein complex subunit alpha	2230	COPA	1314
444099	Autosomal dominant spastic paraplegia type 73	Assessed	Disease-causing germline mutation(s) in	carnitine palmitoyltransferase 1C	18540	CPT1C	126129
444138	Peeling skin-leukonuchia-acral punctate keratoses-cheilitis-knuckle pads syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	calpastatin	1515	CAST	831
443995	Mandibulofacial dysostosis with alopecia	Assessed	Disease-causing germline mutation(s) (gain of function) in	endothelin receptor type A	3179	EDNRA	1909
444048	46,XX ovarian dysgenesis-short stature syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	minichromosome maintenance 9 homologous recombination repair factor	21484	MCM9	254394
444013	Combined oxidative phosphorylation defect type 23	Assessed	Disease-causing germline mutation(s) in	GTP binding protein 3 (mitochondrial)	14880	GTPBP3	84705
444069	Lethal fetal brain malformation-duodenal atresia-bilateral renal hypoplasia syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	centromere protein F	1857	CENPF	1063
444077	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome	Assessed	Disease-causing germline mutation(s) (gain of function) in	AF4/FMR2 family member 4	17869	AFF4	27125
444072	Cerebellar-facial-dental syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	BRF1, RNA polymerase III transcription initiation factor subunit	11551	BRF1	2972
444463	Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	tripeptidyl peptidase 2	12016	TPP2	7174
444490	Familial chylomicronemia syndrome	Assessed	Disease-causing germline mutation(s) in	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1	24945	GPIHBP1	338328
444490	Familial chylomicronemia syndrome	Assessed	Disease-causing germline mutation(s) in	lipase maturation factor 1	14154	LMF1	64788
444458	Combined oxidative phosphorylation defect type 24	Assessed	Disease-causing germline mutation(s) in	asparaginyl-tRNA synthetase 2, mitochondrial (putative)	26274	NARS2	79731
445062	Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	DnaJ heat shock protein family (Hsp40) member C3	9439	DNAJC3	5611
445038	3-methylglutaconic aciduria type 7	Assessed	Disease-causing germline mutation(s) (loss of function) in	ClpB homolog, mitochondrial AAA ATPase chaperonin	30664	CLPB	81570
445018	Combined immunodeficiency due to LRBA deficiency	Assessed	Disease-causing germline mutation(s) (loss of function) in	LPS responsive beige-like anchor protein	1742	LRBA	987
447731	NIK deficiency	Assessed	Disease-causing germline mutation(s) (loss of function) in	mitogen-activated protein kinase kinase kinase 14	6853	MAP3K14	9020
447737	DOCK2 deficiency	Assessed	Disease-causing germline mutation(s) (loss of function) in	dedicator of cytokinesis 2	2988	DOCK2	1794
447740	Susceptibility to localized juvenile periodontitis	Assessed	Disease-causing germline mutation(s) in	formyl peptide receptor 1	3826	FPR1	2357
447896	Tremor-ataxia-central hypomyelination syndrome	Assessed	Disease-causing germline mutation(s) in	RNA polymerase III subunit A	30074	POLR3A	11128
447893	Hypomyelination-cerebellar atrophy-hypoplasia of the corpus callosum syndrome	Assessed	Disease-causing germline mutation(s) in	RNA polymerase III subunit A	30074	POLR3A	11128
77295	Odontoleukodystrophy	Assessed	Disease-causing germline mutation(s) in	RNA polymerase III subunit A	30074	POLR3A	11128
88637	Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome	Assessed	Disease-causing germline mutation(s) in	RNA polymerase III subunit A	30074	POLR3A	11128
447792	Hemochromatosis type 5	Assessed	Disease-causing germline mutation(s) in	bone morphogenetic protein 6	1073	BMP6	654
447795	Lipoyl transferase 2 deficiency	Not yet assessed	Candidate gene tested in	lipoyl(octanoyl) transferase 2 (putative)	37216	LIPT2	387787
447784	Mitochondrial pyruvate carrier deficiency	Assessed	Disease-causing germline mutation(s) in	mitochondrial pyruvate carrier 1	21606	MPC1	51660
447757	Autosomal dominant complex spastic paraplegia type 9B	Assessed	Disease-causing germline mutation(s) (loss of function) in	aldehyde dehydrogenase 18 family member A1	9722	ALDH18A1	5832
447753	Autosomal dominant complex spastic paraplegia type 9A	Assessed	Disease-causing germline mutation(s) (loss of function) in	aldehyde dehydrogenase 18 family member A1	9722	ALDH18A1	5832
447760	Autosomal recessive complex spastic paraplegia type 9B	Assessed	Disease-causing germline mutation(s) (loss of function) in	aldehyde dehydrogenase 18 family member A1	9722	ALDH18A1	5832
35664	ALDH18A1-related De Barsy syndrome	Assessed	Disease-causing germline mutation(s) in	aldehyde dehydrogenase 18 family member A1	9722	ALDH18A1	5832
90348	Autosomal dominant cutis laxa	Assessed	Disease-causing germline mutation(s) in	aldehyde dehydrogenase 18 family member A1	9722	ALDH18A1	5832
413674	Vitamin K antagonists toxicity or dose selection	Assessed	Biomarker tested in	vitamin K epoxide reductase complex subunit 1	23663	VKORC1	79001
413684	Resistance to vitamin K antagonists	Assessed	Biomarker tested in	vitamin K epoxide reductase complex subunit 1	23663	VKORC1	79001
98434	Hereditary combined deficiency of vitamin K-dependent clotting factors	Assessed	Disease-causing germline mutation(s) in	vitamin K epoxide reductase complex subunit 1	23663	VKORC1	79001
413674	Vitamin K antagonists toxicity or dose selection	Assessed	Biomarker tested in	cytochrome P450 family 2 subfamily C member 9	2623	CYP2C9	1559
413681	Oral antidiabetic drugs toxicity or dose selection	Assessed	Biomarker tested in	cytochrome P450 family 2 subfamily C member 9	2623	CYP2C9	1559
413674	Vitamin K antagonists toxicity or dose selection	Assessed	Biomarker tested in	cytochrome P450 family 4 subfamily F member 2	2645	CYP4F2	8529
413687	Azathioprine or 6-mercatopurine toxicity or dose selection	Assessed	Biomarker tested in	nudix hydrolase 15	23063	NUDT15	55270
413690	Methotrexate toxicity or dose selection	Assessed	Biomarker tested in	solute carrier family 19 member 1	10937	SLC19A1	6573
413690	Methotrexate toxicity or dose selection	Assessed	Biomarker tested in	gamma-glutamyl hydrolase	4248	GGH	8836
412066	PRKAR1B-related neurodegenerative dementia with intermediate filaments	Assessed	Disease-causing germline mutation(s) in	protein kinase cAMP-dependent type I regulatory subunit beta	9390	PRKAR1B	5575
412057	Autosomal recessive cerebellar ataxia due to STUB1 deficiency	Assessed	Disease-causing germline mutation(s) (loss of function) in	STIP1 homology and U-box containing protein 1	11427	STUB1	10273
412069	AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome	Assessed	Disease-causing germline mutation(s) in	AT-hook DNA binding motif containing 1	25230	AHDC1	27245
412189	Epidermolysis bullosa simplex due to exophilin 5 deficiency	Assessed	Disease-causing germline mutation(s) in	exophilin 5	30578	EXPH5	23086
420728	Combined oxidative phosphorylation defect type 20	Assessed	Disease-causing germline mutation(s) in	valyl-tRNA synthetase 2, mitochondrial	21642	VARS2	57176
420733	Combined oxidative phosphorylation defect type 21	Assessed	Disease-causing germline mutation(s) in	threonyl-tRNA synthetase 2, mitochondrial (putative)	30740	TARS2	80222
420741	RIDDLE syndrome	Assessed	Disease-causing germline mutation(s) in	ring finger protein 168	26661	RNF168	165918
420485	Cranio-cervical dystonia with laryngeal and upper-limb involvement	Assessed	Disease-causing germline mutation(s) in	anoctamin 3	14004	ANO3	63982
420699	Autosomal recessive severe congenital neutropenia due to CXCR2 deficiency	Assessed	Disease-causing germline mutation(s) in	C-X-C motif chemokine receptor 2	6027	CXCR2	3579
420686	Woolly hair-palmoplantar keratoderma syndrome	Assessed	Disease-causing germline mutation(s) in	KN motif and ankyrin repeat domains 2	29300	KANK2	25959
420573	Severe combined immunodeficiency due to CTPS1 deficiency	Assessed	Disease-causing germline mutation(s) (loss of function) in	CTP synthase 1	2519	CTPS1	1503
420566	Bleeding disorder due to CalDAG-GEFI deficiency	Assessed	Disease-causing germline mutation(s) in	RAS guanyl releasing protein 2	9879	RASGRP2	10235
423470	Mucolipidosis type III gamma	Assessed	Disease-causing germline mutation(s) (loss of function) in	N-acetylglucosamine-1-phosphate transferase gamma subunit	23026	GNPTG	84572
423454	Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome	Assessed	Disease-causing germline mutation(s) in	grainyhead like transcription factor 2	2799	GRHL2	79977
90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA	Assessed	Disease-causing germline mutation(s) in	grainyhead like transcription factor 2	2799	GRHL2	79977
423384	Autosomal recessive severe congenital neutropenia due to JAGN1 deficiency	Assessed	Disease-causing germline mutation(s) in	jagunal homolog 1	26926	JAGN1	84522
423296	Spinocerebellar ataxia type 38	Assessed	Disease-causing germline mutation(s) in	ELOVL fatty acid elongase 5	21308	ELOVL5	60481
422526	Hereditary clear cell renal cell carcinoma	Assessed	Part of a fusion gene in	ring finger protein 139	17023	RNF139	11236
422526	Hereditary clear cell renal cell carcinoma	Assessed	Part of a fusion gene in	fragile histidine triad	3701	FHIT	2272
422526	Hereditary clear cell renal cell carcinoma	Assessed	Part of a fusion gene in	HSPB1 associated protein 1	16389	HSPBAP1	79663
